Requested Pickup Time,Origin Lat,Origin Lng,Destination Lat,Destination Lng,Number of Passengers
2023-02-28 19:00:00,42.370228,-71.12129,42.369923,-71.12083,1
2023-02-28 19:00:00,42.36676,-71.115005,42.379032,-71.11959,1
2023-02-28 19:05:00,42.37812,-71.11866,42.367413,-71.11246,1
2023-02-28 19:05:00,42.37066,-71.11951,42.374023,-71.11316,1
2023-02-28 19:10:00,42.374355,-71.12048,42.37082,-71.10426,1
2023-02-28 19:10:00,42.375263,-71.119545,42.384514,-71.1176,1
2023-02-28 19:15:00,42.36487,-71.129036,42.37096,-71.11152,1
2023-02-28 19:15:00,42.36943,-71.11742,42.362106,-71.13188,1
2023-02-28 19:20:00,42.367065,-71.1253,42.3739,-71.1158,1
2023-02-28 19:20:00,42.36825,-71.10821,42.365105,-71.123116,1
2023-02-28 19:25:00,42.372116,-71.12047,42.369675,-71.11662,1
2023-02-28 19:25:00,42.372265,-71.12001,42.37951,-71.120026,1
2023-02-28 19:30:00,42.377007,-71.12137,42.381073,-71.118355,1
2023-02-28 19:30:00,42.37324,-71.12133,42.374634,-71.116684,1
2023-02-28 19:35:00,42.38093,-71.117584,42.376118,-71.11734,1
2023-02-28 19:35:00,42.37075,-71.114876,42.367588,-71.11446,1
2023-02-28 19:40:00,42.3698,-71.10994,42.376575,-71.121216,1
2023-02-28 19:40:00,42.370327,-71.1216,42.386074,-71.12204,1
2023-02-28 19:45:00,42.377754,-71.11764,42.38044,-71.12154,1
2023-02-28 19:45:00,42.373295,-71.111275,42.37186,-71.11786,1
2023-02-28 19:50:00,42.37172,-71.12101,42.370598,-71.11292,1
2023-02-28 19:50:00,42.376152,-71.12158,42.37037,-71.117546,1
2023-02-28 19:55:00,42.374733,-71.11693,42.376266,-71.10924,1
2023-02-28 19:55:00,42.377075,-71.11782,42.37756,-71.10951,1
2023-02-28 20:00:00,42.372337,-71.12003,42.37196,-71.11036,1
2023-02-28 20:00:00,42.3787,-71.12031,42.381775,-71.11911,1
2023-02-28 20:05:00,42.371655,-71.11942,42.383934,-71.1187,1
2023-02-28 20:05:00,42.37866,-71.114746,42.379932,-71.11436,1
2023-02-28 20:10:00,42.369526,-71.11802,42.378826,-71.12576,1
2023-02-28 20:10:00,42.37449,-71.11785,42.371086,-71.1078,1
2023-02-28 20:15:00,42.371716,-71.11734,42.380405,-71.11324,1
2023-02-28 20:15:00,42.37623,-71.12038,42.365444,-71.123726,1
2023-02-28 20:20:00,42.367565,-71.12253,42.382256,-71.12947,1
2023-02-28 20:20:00,42.36101,-71.13005,42.372593,-71.11527,1
2023-02-28 20:25:00,42.382915,-71.118805,42.375725,-71.11402,1
2023-02-28 20:25:00,42.370926,-71.11271,42.375717,-71.11622,1
2023-02-28 20:30:00,42.373756,-71.12033,42.37143,-71.11724,1
2023-02-28 20:30:00,42.368065,-71.11988,42.375546,-71.10771,1
2023-02-28 20:35:00,42.37786,-71.11551,42.36824,-71.11269,1
2023-02-28 20:35:00,42.368755,-71.11765,42.38049,-71.123505,1
2023-02-28 20:40:00,42.37955,-71.11895,42.37704,-71.11485,1
2023-02-28 20:40:00,42.376053,-71.11819,42.36368,-71.12329,1
2023-02-28 20:45:00,42.37553,-71.11608,42.368767,-71.11309,1
2023-02-28 20:45:00,42.369816,-71.11916,42.37655,-71.11651,1
2023-02-28 20:50:00,42.370647,-71.11115,42.3637,-71.12485,1
2023-02-28 20:50:00,42.37949,-71.12214,42.373528,-71.11013,1
2023-02-28 20:55:00,42.36852,-71.11303,42.382915,-71.121155,1
2023-02-28 20:55:00,42.37377,-71.11885,42.37605,-71.10997,1
2023-02-28 21:00:00,42.37168,-71.119,42.383343,-71.125404,1
2023-02-28 21:00:00,42.371635,-71.10795,42.375477,-71.114204,1
2023-02-28 21:05:00,42.37375,-71.10422,42.37583,-71.11774,1
2023-02-28 21:05:00,42.37781,-71.11726,42.367397,-71.1175,1
2023-02-28 21:10:00,42.37432,-71.11404,42.381653,-71.11966,1
2023-02-28 21:10:00,42.375565,-71.11424,42.37587,-71.101265,1
2023-02-28 21:15:00,42.37958,-71.11963,42.37232,-71.10274,1
2023-02-28 21:15:00,42.373825,-71.120964,42.377213,-71.118774,1
2023-02-28 21:20:00,42.366196,-71.126236,42.367733,-71.10927,1
2023-02-28 21:20:00,42.37093,-71.1034,42.366837,-71.120445,1
2023-02-28 21:25:00,42.369377,-71.1243,42.380432,-71.11184,1
2023-02-28 21:25:00,42.378094,-71.118065,42.372803,-71.11945,1
2023-02-28 21:30:00,42.366093,-71.122375,42.367577,-71.106,1
2023-02-28 21:30:00,42.37649,-71.12345,42.367542,-71.12743,1
2023-02-28 21:35:00,42.36783,-71.117615,42.372185,-71.10603,1
2023-02-28 21:35:00,42.379936,-71.116875,42.379063,-71.108795,1
2023-02-28 21:40:00,42.37095,-71.11801,42.380367,-71.122856,1
2023-02-28 21:40:00,42.37085,-71.11664,42.381393,-71.1264,1
2023-02-28 21:45:00,42.37475,-71.117645,42.37933,-71.10923,1
2023-02-28 21:45:00,42.367695,-71.11226,42.369434,-71.11418,1
2023-02-28 21:50:00,42.375717,-71.12459,42.368656,-71.11684,1
2023-02-28 21:50:00,42.372444,-71.116585,42.365124,-71.12164,1
2023-02-28 21:55:00,42.36994,-71.1188,42.37351,-71.123085,1
2023-02-28 21:55:00,42.370716,-71.11126,42.379738,-71.11768,1
2023-02-28 22:00:00,42.37186,-71.115715,42.380924,-71.11548,1
2023-02-28 22:00:00,42.364822,-71.125,42.3722,-71.10948,1
2023-02-28 22:05:00,42.36846,-71.1196,42.373775,-71.11755,1
2023-02-28 22:05:00,42.372913,-71.11539,42.365475,-71.11641,1
2023-02-28 22:10:00,42.379025,-71.11207,42.38313,-71.123375,1
2023-02-28 22:10:00,42.37738,-71.11682,42.373497,-71.10629,1
2023-02-28 22:15:00,42.369823,-71.115135,42.378864,-71.12262,1
2023-02-28 22:15:00,42.37342,-71.11799,42.378647,-71.11337,1
2023-02-28 22:20:00,42.361504,-71.1279,42.369022,-71.111946,1
2023-02-28 22:20:00,42.376545,-71.11744,42.365837,-71.12458,1
2023-02-28 22:25:00,42.374817,-71.116295,42.380146,-71.11838,1
2023-02-28 22:25:00,42.385,-71.12069,42.36601,-71.115036,1
2023-02-28 22:30:00,42.373165,-71.11308,42.375107,-71.11112,1
2023-02-28 22:30:00,42.3755,-71.11654,42.377953,-71.10694,1
2023-02-28 22:35:00,42.378017,-71.119804,42.36775,-71.11414,1
2023-02-28 22:35:00,42.373974,-71.11077,42.375126,-71.11553,1
2023-02-28 22:40:00,42.365982,-71.12503,42.372375,-71.114494,1
2023-02-28 22:40:00,42.36724,-71.12275,42.374203,-71.11049,1
2023-02-28 22:45:00,42.367645,-71.10457,42.365963,-71.120834,1
2023-02-28 22:45:00,42.37177,-71.11851,42.381077,-71.12155,1
2023-02-28 22:50:00,42.372715,-71.117256,42.377914,-71.11185,1
2023-02-28 22:50:00,42.37613,-71.11235,42.37769,-71.12035,1
2023-02-28 22:55:00,42.372192,-71.11075,42.36691,-71.11433,1
2023-02-28 22:55:00,42.374207,-71.119064,42.37761,-71.11375,1
2023-02-28 23:00:00,42.379623,-71.11732,42.379578,-71.12259,1
2023-02-28 23:00:00,42.375324,-71.1163,42.378654,-71.11521,1
2023-02-28 23:05:00,42.368713,-71.11313,42.38152,-71.11764,1
2023-02-28 23:05:00,42.38183,-71.12309,42.36964,-71.115,1
2023-02-28 23:10:00,42.375008,-71.11719,42.376568,-71.12202,1
2023-02-28 23:10:00,42.3771,-71.10818,42.367516,-71.12268,1
2023-02-28 23:15:00,42.371807,-71.11793,42.376553,-71.110016,1
2023-02-28 23:15:00,42.375217,-71.11402,42.377567,-71.116295,1
2023-02-28 23:20:00,42.378525,-71.117325,42.368828,-71.1127,1
2023-02-28 23:20:00,42.371956,-71.104454,42.371284,-71.11482,1
2023-02-28 23:25:00,42.36614,-71.11108,42.365993,-71.11808,1
2023-02-28 23:25:00,42.373997,-71.113884,42.376934,-71.1192,1
2023-02-28 23:30:00,42.368984,-71.12134,42.36932,-71.1159,1
2023-02-28 23:30:00,42.373856,-71.11636,42.374016,-71.11468,1
2023-02-28 23:35:00,42.368107,-71.12203,42.374233,-71.11245,1
2023-02-28 23:35:00,42.37249,-71.12096,42.36918,-71.11257,1
2023-02-28 23:40:00,42.369724,-71.12552,42.371002,-71.11255,1
2023-02-28 23:40:00,42.37366,-71.11595,42.378834,-71.12176,1
2023-02-28 23:45:00,42.37141,-71.119995,42.382763,-71.12317,1
2023-02-28 23:45:00,42.37341,-71.117424,42.379047,-71.11796,1
2023-02-28 23:50:00,42.37018,-71.12099,42.373283,-71.11806,1
2023-02-28 23:50:00,42.380714,-71.112305,42.37657,-71.113815,1
2023-02-28 23:55:00,42.37451,-71.11789,42.375042,-71.113014,1
2023-02-28 23:55:00,42.377586,-71.12123,42.36155,-71.12688,1
2023-03-01 00:00:00,42.376007,-71.11248,42.364487,-71.12541,1
2023-03-01 00:00:00,42.373085,-71.11325,42.37399,-71.10889,1
2023-03-01 00:05:00,42.37378,-71.115364,42.38172,-71.113846,1
2023-03-01 00:05:00,42.376007,-71.115036,42.3691,-71.11252,1
2023-03-01 00:10:00,42.37386,-71.11733,42.376064,-71.11671,1
2023-03-01 00:10:00,42.36417,-71.121994,42.37343,-71.1233,1
2023-03-01 00:15:00,42.377136,-71.11749,42.367317,-71.11748,1
2023-03-01 00:15:00,42.372772,-71.119225,42.381657,-71.123474,1
2023-03-01 00:20:00,42.372498,-71.11595,42.382458,-71.12215,1
2023-03-01 00:20:00,42.375328,-71.11553,42.37771,-71.111916,1
2023-03-01 00:25:00,42.366154,-71.12305,42.377335,-71.11633,1
2023-03-01 00:25:00,42.37251,-71.11581,42.37221,-71.108406,1
2023-03-01 00:30:00,42.374172,-71.11304,42.37698,-71.12011,1
2023-03-01 00:30:00,42.37089,-71.1166,42.36592,-71.1101,1
