Requested Pickup Time,Origin Lat,Origin Lng,Destination Lat,Destination Lng,Number of Passengers
2023-02-27 19:00:00,42.375195,-71.11421,42.363667,-71.11364,1
2023-02-27 19:00:00,42.368683,-71.110435,42.383053,-71.11676,1
2023-02-27 19:05:00,42.373493,-71.12132,42.363255,-71.12191,1
2023-02-27 19:05:00,42.372536,-71.12245,42.367428,-71.12032,1
2023-02-27 19:10:00,42.375114,-71.11459,42.375645,-71.10532,1
2023-02-27 19:10:00,42.37092,-71.11859,42.382675,-71.122734,1
2023-02-27 19:15:00,42.36902,-71.12256,42.375244,-71.124664,1
2023-02-27 19:15:00,42.367714,-71.11841,42.376255,-71.11505,1
2023-02-27 19:20:00,42.3733,-71.11173,42.365395,-71.11738,1
2023-02-27 19:20:00,42.378685,-71.1216,42.367847,-71.11698,1
2023-02-27 19:25:00,42.37481,-71.11803,42.377594,-71.10909,1
2023-02-27 19:25:00,42.367207,-71.122185,42.37719,-71.12382,1
2023-02-27 19:30:00,42.37189,-71.12163,42.381176,-71.12288,1
2023-02-27 19:30:00,42.378277,-71.120834,42.368374,-71.11636,1
2023-02-27 19:35:00,42.37174,-71.12414,42.3686,-71.11858,1
2023-02-27 19:35:00,42.3682,-71.10598,42.3725,-71.11426,1
2023-02-27 19:40:00,42.374744,-71.12105,42.375103,-71.12276,1
2023-02-27 19:40:00,42.375206,-71.11669,42.37052,-71.11058,1
2023-02-27 19:45:00,42.37828,-71.11851,42.372517,-71.122536,1
2023-02-27 19:45:00,42.36807,-71.12272,42.38027,-71.11972,1
2023-02-27 19:50:00,42.37309,-71.11714,42.36619,-71.11894,1
2023-02-27 19:50:00,42.373035,-71.11491,42.36734,-71.12562,1
2023-02-27 19:55:00,42.377033,-71.11745,42.36439,-71.11585,1
2023-02-27 19:55:00,42.363983,-71.12741,42.369736,-71.11251,1
2023-02-27 20:00:00,42.376816,-71.12197,42.36963,-71.12023,1
2023-02-27 20:00:00,42.375534,-71.1202,42.362988,-71.12071,1
2023-02-27 20:05:00,42.377274,-71.11598,42.381683,-71.11688,1
2023-02-27 20:05:00,42.37329,-71.11003,42.37273,-71.10434,1
2023-02-27 20:10:00,42.371174,-71.10661,42.38426,-71.12789,1
2023-02-27 20:10:00,42.374763,-71.118004,42.383205,-71.12216,1
2023-02-27 20:15:00,42.370876,-71.099174,42.369884,-71.11988,1
2023-02-27 20:15:00,42.37593,-71.12144,42.3832,-71.11926,1
2023-02-27 20:20:00,42.377052,-71.114624,42.381706,-71.11303,1
2023-02-27 20:20:00,42.375843,-71.11758,42.363533,-71.126465,1
2023-02-27 20:25:00,42.36759,-71.12368,42.382633,-71.12294,1
2023-02-27 20:25:00,42.377163,-71.11668,42.370735,-71.12005,1
2023-02-27 20:30:00,42.372547,-71.11158,42.377117,-71.1261,1
2023-02-27 20:30:00,42.37847,-71.119095,42.377007,-71.11712,1
2023-02-27 20:35:00,42.375145,-71.121056,42.37741,-71.10916,1
2023-02-27 20:35:00,42.373516,-71.118034,42.37741,-71.1098,1
2023-02-27 20:40:00,42.376446,-71.12079,42.370056,-71.11882,1
2023-02-27 20:40:00,42.37259,-71.11746,42.381153,-71.122574,1
2023-02-27 20:45:00,42.36922,-71.116035,42.369534,-71.126114,1
2023-02-27 20:45:00,42.364758,-71.12509,42.372223,-71.112465,1
2023-02-27 20:50:00,42.372917,-71.119255,42.380222,-71.11383,1
2023-02-27 20:50:00,42.372684,-71.112785,42.368507,-71.113625,1
2023-02-27 20:55:00,42.374542,-71.11657,42.368004,-71.122475,1
2023-02-27 20:55:00,42.36622,-71.12263,42.37478,-71.11525,1
2023-02-27 21:00:00,42.37513,-71.11279,42.373848,-71.1251,1
2023-02-27 21:00:00,42.37052,-71.11938,42.37992,-71.12391,1
2023-02-27 21:05:00,42.36839,-71.11971,42.382275,-71.12632,1
2023-02-27 21:05:00,42.370235,-71.117386,42.383762,-71.123405,1
2023-02-27 21:10:00,42.37563,-71.119026,42.379417,-71.10686,1
2023-02-27 21:10:00,42.37725,-71.11201,42.372177,-71.11548,1
2023-02-27 21:15:00,42.372185,-71.11843,42.383648,-71.12474,1
2023-02-27 21:15:00,42.382782,-71.117256,42.375336,-71.12369,1
2023-02-27 21:20:00,42.370808,-71.121,42.37578,-71.110916,1
2023-02-27 21:20:00,42.37676,-71.11953,42.377037,-71.11138,1
2023-02-27 21:25:00,42.365425,-71.1181,42.37157,-71.11824,1
2023-02-27 21:25:00,42.370647,-71.12102,42.382793,-71.12319,1
2023-02-27 21:30:00,42.381298,-71.12053,42.367004,-71.114586,1
2023-02-27 21:30:00,42.36933,-71.11127,42.371372,-71.12146,1
2023-02-27 21:35:00,42.375153,-71.11623,42.380318,-71.11748,1
2023-02-27 21:35:00,42.36302,-71.12839,42.37762,-71.11687,1
2023-02-27 21:40:00,42.365597,-71.11074,42.375744,-71.11929,1
2023-02-27 21:40:00,42.373222,-71.1162,42.381718,-71.11835,1
2023-02-27 21:45:00,42.372284,-71.11919,42.379326,-71.103325,1
2023-02-27 21:45:00,42.3691,-71.110695,42.37591,-71.11097,1
2023-02-27 21:50:00,42.367046,-71.125435,42.366676,-71.108376,1
2023-02-27 21:50:00,42.376816,-71.11953,42.37239,-71.11174,1
2023-02-27 21:55:00,42.37546,-71.11582,42.370506,-71.12229,1
2023-02-27 21:55:00,42.372204,-71.11867,42.377457,-71.10716,1
2023-02-27 22:00:00,42.376656,-71.12181,42.376045,-71.114655,1
2023-02-27 22:00:00,42.370293,-71.12489,42.38057,-71.119194,1
2023-02-27 22:05:00,42.369644,-71.11876,42.37732,-71.11964,1
2023-02-27 22:05:00,42.37574,-71.11934,42.38224,-71.11861,1
2023-02-27 22:10:00,42.369717,-71.10987,42.373238,-71.130394,1
2023-02-27 22:10:00,42.370808,-71.11966,42.376858,-71.11186,1
2023-02-27 22:15:00,42.37549,-71.123566,42.369858,-71.10502,1
2023-02-27 22:15:00,42.37328,-71.11787,42.376865,-71.11439,1
2023-02-27 22:20:00,42.367676,-71.120964,42.38331,-71.12974,1
2023-02-27 22:20:00,42.384296,-71.123726,42.375298,-71.11498,1
2023-02-27 22:25:00,42.37524,-71.11039,42.363354,-71.11704,1
2023-02-27 22:25:00,42.376907,-71.11839,42.376137,-71.12242,1
2023-02-27 22:30:00,42.38217,-71.12219,42.377472,-71.103134,1
2023-02-27 22:30:00,42.374477,-71.11631,42.372738,-71.11039,1
2023-02-27 22:35:00,42.374653,-71.11864,42.365128,-71.12411,1
2023-02-27 22:35:00,42.375484,-71.11632,42.376522,-71.105934,1
2023-02-27 22:40:00,42.371387,-71.122734,42.370605,-71.11477,1
2023-02-27 22:40:00,42.37398,-71.11453,42.367386,-71.120316,1
2023-02-27 22:45:00,42.376354,-71.11673,42.367054,-71.11839,1
2023-02-27 22:45:00,42.376404,-71.11962,42.366714,-71.11613,1
2023-02-27 22:50:00,42.371635,-71.117744,42.382103,-71.124405,1
2023-02-27 22:50:00,42.375687,-71.12005,42.38401,-71.118,1
2023-02-27 22:55:00,42.372818,-71.11974,42.37828,-71.112206,1
2023-02-27 22:55:00,42.379562,-71.119156,42.37157,-71.1101,1
2023-02-27 23:00:00,42.370033,-71.1149,42.36837,-71.11067,1
2023-02-27 23:00:00,42.377407,-71.1201,42.37396,-71.11987,1
2023-02-27 23:05:00,42.37184,-71.11962,42.374783,-71.10803,1
2023-02-27 23:05:00,42.373825,-71.1179,42.378376,-71.10941,1
2023-02-27 23:10:00,42.370255,-71.1195,42.378883,-71.12549,1
2023-02-27 23:10:00,42.371502,-71.11636,42.379597,-71.11094,1
2023-02-27 23:15:00,42.37011,-71.119225,42.375687,-71.126884,1
2023-02-27 23:15:00,42.371975,-71.115135,42.37673,-71.104706,1
2023-02-27 23:20:00,42.376648,-71.11866,42.368294,-71.113594,1
2023-02-27 23:20:00,42.363422,-71.13056,42.369343,-71.11393,1
2023-02-27 23:25:00,42.378117,-71.10885,42.37442,-71.1137,1
2023-02-27 23:25:00,42.375698,-71.12079,42.37224,-71.11596,1
2023-02-27 23:30:00,42.370167,-71.1201,42.36746,-71.12932,1
2023-02-27 23:30:00,42.370834,-71.128105,42.365475,-71.10884,1
2023-02-27 23:35:00,42.372932,-71.11625,42.37036,-71.11471,1
2023-02-27 23:35:00,42.37158,-71.117096,42.380405,-71.12356,1
2023-02-27 23:40:00,42.377396,-71.11685,42.370907,-71.10667,1
2023-02-27 23:40:00,42.378757,-71.121925,42.376114,-71.115814,1
2023-02-27 23:45:00,42.37843,-71.11628,42.371685,-71.11101,1
2023-02-27 23:45:00,42.377476,-71.11983,42.368954,-71.115585,1
2023-02-27 23:50:00,42.370712,-71.11725,42.37811,-71.12205,1
2023-02-27 23:50:00,42.376095,-71.1186,42.37694,-71.1173,1
2023-02-27 23:55:00,42.370792,-71.11473,42.37533,-71.11117,1
2023-02-27 23:55:00,42.373013,-71.112785,42.378654,-71.11458,1
2023-02-28 00:00:00,42.373466,-71.11883,42.377357,-71.11318,1
2023-02-28 00:00:00,42.368748,-71.12211,42.38089,-71.112526,1
2023-02-28 00:05:00,42.37975,-71.11428,42.38137,-71.11942,1
2023-02-28 00:05:00,42.373886,-71.11225,42.382847,-71.11708,1
2023-02-28 00:10:00,42.37569,-71.11131,42.371258,-71.113686,1
2023-02-28 00:10:00,42.377094,-71.115204,42.363808,-71.10899,1
2023-02-28 00:15:00,42.367023,-71.12161,42.37824,-71.12482,1
2023-02-28 00:15:00,42.376904,-71.116425,42.377144,-71.1033,1
2023-02-28 00:20:00,42.376377,-71.11169,42.379803,-71.11565,1
2023-02-28 00:20:00,42.374157,-71.11825,42.377213,-71.10814,1
2023-02-28 00:25:00,42.371,-71.11388,42.377716,-71.115654,1
2023-02-28 00:25:00,42.380123,-71.1157,42.375614,-71.10174,1
2023-02-28 00:30:00,42.377575,-71.11123,42.369762,-71.11583,1
2023-02-28 00:30:00,42.38132,-71.12158,42.367535,-71.11766,1
2023-02-28 00:35:00,42.369297,-71.10385,42.3696,-71.12319,1
2023-02-28 00:35:00,42.370796,-71.11933,42.38178,-71.12275,1
2023-02-28 00:40:00,42.37436,-71.11691,42.37269,-71.12489,1
2023-02-28 00:40:00,42.37278,-71.11664,42.378487,-71.10832,1
2023-02-28 00:45:00,42.377132,-71.11569,42.369667,-71.11665,1
2023-02-28 00:45:00,42.372925,-71.11679,42.381214,-71.12408,1
2023-02-28 00:50:00,42.37504,-71.11493,42.3675,-71.11298,1
2023-02-28 00:50:00,42.373016,-71.11783,42.378593,-71.12156,1
2023-02-28 00:55:00,42.377796,-71.12154,42.371292,-71.115555,1
2023-02-28 00:55:00,42.370613,-71.11806,42.380272,-71.124245,1
2023-02-28 01:00:00,42.366673,-71.12525,42.37296,-71.110535,1
2023-02-28 01:00:00,42.367847,-71.12048,42.3779,-71.11987,1
2023-02-28 01:05:00,42.373077,-71.11587,42.376957,-71.10379,1
2023-02-28 01:05:00,42.37205,-71.11568,42.383606,-71.11933,1
2023-02-28 01:10:00,42.37089,-71.12071,42.37,-71.11503,1
2023-02-28 01:10:00,42.375153,-71.11879,42.37534,-71.10964,1
2023-02-28 01:15:00,42.375595,-71.11292,42.370026,-71.11163,1
2023-02-28 01:15:00,42.373417,-71.118835,42.381233,-71.120514,1
2023-02-28 01:20:00,42.369953,-71.103424,42.365925,-71.1123,1
2023-02-28 01:20:00,42.366,-71.12451,42.373177,-71.118515,1
2023-02-28 01:25:00,42.370434,-71.11856,42.38114,-71.122475,1
2023-02-28 01:25:00,42.372494,-71.11229,42.368958,-71.11658,1
2023-02-28 01:30:00,42.370102,-71.10856,42.36317,-71.12781,1
2023-02-28 01:30:00,42.376816,-71.11978,42.367786,-71.11616,1
2023-02-28 01:35:00,42.36818,-71.12299,42.371845,-71.11289,1
2023-02-28 01:35:00,42.370247,-71.11769,42.381,-71.12443,1
2023-02-28 01:40:00,42.37837,-71.11537,42.369144,-71.11615,1
2023-02-28 01:40:00,42.369408,-71.11612,42.37533,-71.1164,1
2023-02-28 01:45:00,42.375603,-71.114746,42.368996,-71.114174,1
2023-02-28 01:45:00,42.36219,-71.12904,42.378006,-71.1194,1
