Requested Pickup Time,Origin Lat,Origin Lng,Destination Lat,Destination Lng,Number of Passengers
2023-02-28 19:00:00,42.38169,-71.11818,42.387283,-71.12491,1
2023-02-28 19:00:00,42.37884,-71.11543,42.38191,-71.12225,1
2023-02-28 19:05:00,42.37018,-71.11182,42.376995,-71.10212,1
2023-02-28 19:05:00,42.36888,-71.12486,42.368565,-71.116714,1
2023-02-28 19:10:00,42.36574,-71.12279,42.376987,-71.11937,1
2023-02-28 19:10:00,42.37633,-71.121475,42.365406,-71.11947,1
2023-02-28 19:15:00,42.368008,-71.121284,42.366165,-71.11691,1
2023-02-28 19:15:00,42.370396,-71.120605,42.372173,-71.10865,1
2023-02-28 19:20:00,42.373116,-71.116684,42.384895,-71.12443,1
2023-02-28 19:20:00,42.370914,-71.116,42.371475,-71.1045,1
2023-02-28 19:25:00,42.37281,-71.11813,42.381523,-71.12259,1
2023-02-28 19:25:00,42.381413,-71.1209,42.369682,-71.11379,1
2023-02-28 19:30:00,42.380257,-71.116745,42.36802,-71.12528,1
2023-02-28 19:30:00,42.374855,-71.11685,42.376957,-71.10623,1
2023-02-28 19:35:00,42.36204,-71.128876,42.378708,-71.1148,1
2023-02-28 19:35:00,42.369003,-71.12231,42.381695,-71.11788,1
2023-02-28 19:40:00,42.37484,-71.11752,42.38168,-71.10917,1
2023-02-28 19:40:00,42.375694,-71.11591,42.36931,-71.11795,1
2023-02-28 19:45:00,42.378155,-71.11731,42.368786,-71.10998,1
2023-02-28 19:45:00,42.380993,-71.11938,42.380074,-71.1205,1
2023-02-28 19:50:00,42.37104,-71.1173,42.37139,-71.10692,1
2023-02-28 19:50:00,42.37645,-71.12113,42.36763,-71.117226,1
2023-02-28 19:55:00,42.368946,-71.11735,42.36444,-71.127716,1
2023-02-28 19:55:00,42.373905,-71.11812,42.373287,-71.10348,1
2023-02-28 20:00:00,42.369045,-71.12162,42.378456,-71.12163,1
2023-02-28 20:00:00,42.366737,-71.124916,42.37872,-71.11513,1
2023-02-28 20:05:00,42.377846,-71.11609,42.380184,-71.1167,1
2023-02-28 20:05:00,42.36836,-71.12568,42.37407,-71.12207,1
2023-02-28 20:10:00,42.377956,-71.12083,42.37748,-71.12025,1
2023-02-28 20:10:00,42.36979,-71.11851,42.365112,-71.11397,1
2023-02-28 20:15:00,42.37743,-71.12156,42.37456,-71.108246,1
2023-02-28 20:15:00,42.37685,-71.11757,42.37086,-71.107185,1
2023-02-28 20:20:00,42.36388,-71.126236,42.36812,-71.11412,1
2023-02-28 20:20:00,42.37758,-71.11588,42.368134,-71.10852,1
2023-02-28 20:25:00,42.367756,-71.11958,42.381626,-71.12187,1
2023-02-28 20:25:00,42.362946,-71.12654,42.37431,-71.11038,1
2023-02-28 20:30:00,42.373913,-71.11424,42.381798,-71.11781,1
2023-02-28 20:30:00,42.37356,-71.11482,42.371624,-71.10495,1
2023-02-28 20:35:00,42.369446,-71.12296,42.369614,-71.10939,1
2023-02-28 20:35:00,42.378464,-71.11943,42.367176,-71.12007,1
2023-02-28 20:40:00,42.36679,-71.12371,42.37023,-71.11303,1
2023-02-28 20:40:00,42.376026,-71.11699,42.381226,-71.10926,1
2023-02-28 20:45:00,42.37555,-71.115776,42.369667,-71.11395,1
2023-02-28 20:45:00,42.37402,-71.11937,42.37012,-71.11074,1
2023-02-28 20:50:00,42.371716,-71.10442,42.367256,-71.1171,1
2023-02-28 20:50:00,42.37932,-71.11825,42.375526,-71.118576,1
2023-02-28 20:55:00,42.375866,-71.116005,42.382027,-71.118935,1
2023-02-28 20:55:00,42.381126,-71.12625,42.3702,-71.11696,1
2023-02-28 21:00:00,42.377876,-71.11939,42.370037,-71.117226,1
2023-02-28 21:00:00,42.36875,-71.119545,42.382137,-71.12147,1
2023-02-28 21:05:00,42.378983,-71.11991,42.369385,-71.12586,1
2023-02-28 21:05:00,42.37367,-71.1138,42.371635,-71.10467,1
2023-02-28 21:10:00,42.375717,-71.115585,42.381546,-71.11422,1
2023-02-28 21:10:00,42.374374,-71.11938,42.37609,-71.10938,1
2023-02-28 21:15:00,42.361923,-71.1294,42.37225,-71.117134,1
