Requested Pickup Time,Origin Lat,Origin Lng,Destination Lat,Destination Lng,Number of Passengers
2023-02-27 19:00:00,42.37378,-71.11746,42.384296,-71.12184,1
2023-02-27 19:00:00,42.36989,-71.11998,42.364323,-71.1278,1
2023-02-27 19:05:00,42.37543,-71.11627,42.37505,-71.10243,1
2023-02-27 19:05:00,42.37482,-71.12021,42.374756,-71.10277,1
2023-02-27 19:10:00,42.376583,-71.120926,42.37072,-71.10956,1
2023-02-27 19:10:00,42.37598,-71.116516,42.381786,-71.122444,1
2023-02-27 19:15:00,42.379333,-71.117,42.362972,-71.10723,1
2023-02-27 19:15:00,42.37375,-71.12101,42.373726,-71.11081,1
2023-02-27 19:20:00,42.37032,-71.12277,42.374348,-71.11589,1
2023-02-27 19:20:00,42.37665,-71.11575,42.38016,-71.1182,1
2023-02-27 19:25:00,42.37186,-71.12162,42.37392,-71.117905,1
2023-02-27 19:25:00,42.37296,-71.120026,42.36715,-71.116325,1
2023-02-27 19:30:00,42.37293,-71.121,42.37614,-71.10472,1
2023-02-27 19:30:00,42.38125,-71.1203,42.377117,-71.11375,1
2023-02-27 19:35:00,42.369488,-71.12359,42.37508,-71.116585,1
2023-02-27 19:35:00,42.374016,-71.11512,42.374737,-71.124016,1
2023-02-27 19:40:00,42.376457,-71.115585,42.383617,-71.11599,1
2023-02-27 19:40:00,42.36972,-71.12102,42.37646,-71.11083,1
2023-02-27 19:45:00,42.371437,-71.116066,42.37678,-71.10661,1
2023-02-27 19:45:00,42.363308,-71.12615,42.369785,-71.11077,1
2023-02-27 19:50:00,42.370155,-71.12065,42.37732,-71.11826,1
2023-02-27 19:50:00,42.373913,-71.11748,42.373817,-71.1206,1
2023-02-27 19:55:00,42.36524,-71.12333,42.374664,-71.1156,1
2023-02-27 19:55:00,42.37782,-71.123535,42.382576,-71.11529,1
2023-02-27 20:00:00,42.36769,-71.123825,42.36622,-71.11694,1
2023-02-27 20:00:00,42.379215,-71.11763,42.37888,-71.11334,1
2023-02-27 20:05:00,42.374737,-71.1151,42.366127,-71.119995,1
2023-02-27 20:05:00,42.37047,-71.12112,42.374374,-71.115776,1
2023-02-27 20:10:00,42.371452,-71.11814,42.382984,-71.119194,1
2023-02-27 20:10:00,42.36649,-71.124756,42.37372,-71.11334,1
2023-02-27 20:15:00,42.37174,-71.111305,42.36828,-71.11613,1
2023-02-27 20:15:00,42.37807,-71.11399,42.367596,-71.1092,1
2023-02-27 20:20:00,42.37225,-71.10658,42.372833,-71.119705,1
2023-02-27 20:20:00,42.372215,-71.12118,42.37662,-71.126144,1
2023-02-27 20:25:00,42.364502,-71.12579,42.379917,-71.12322,1
2023-02-27 20:25:00,42.367855,-71.122574,42.376423,-71.11188,1
2023-02-27 20:30:00,42.36969,-71.11935,42.384724,-71.115295,1
